CustomerKey,CustomerType,AcquisitionDate
C-4421,Individual,29-03-2025
C-4422,Individual,29-03-2025
C-4423,Individual,29-03-2025
C-4424,Individual,29-03-2025
C-4425,Individual,30-03-2025
C-4426,Individual,30-03-2025
C-4427,Individual,30-03-2025
C-4428,Individual,30-03-2025
C-4429,Business,31-03-2025
C-4430,Individual,31-03-2025
C-4431,Individual,31-03-2025
C-4432,Business,31-03-2025
C-4433,Individual,01-04-2025
C-4434,Individual,01-04-2025
C-4435,Individual,01-04-2025
C-4436,Individual,02-04-2025
C-4437,Business,02-04-2025
C-4438,Individual,02-04-2025
C-4439,Individual,02-04-2025
C-4440,Individual,03-04-2025
C-4441,Individual,03-04-2025
C-4442,Individual,03-04-2025
C-4443,Business,03-04-2025
C-4444,Individual,04-04-2025
C-4445,Individual,04-04-2025
C-4446,Individual,04-04-2025
C-4447,Individual,04-04-2025
C-4448,Individual,05-04-2025
C-4449,Individual,05-04-2025
C-4450,Individual,05-04-2025
C-4451,Individual,06-04-2025
C-4452,Individual,06-04-2025
C-4453,Individual,06-04-2025
C-4454,Individual,06-04-2025
C-4455,Individual,07-04-2025
C-4456,Individual,07-04-2025
C-4457,Individual,07-04-2025
C-4458,Business,07-04-2025
C-4459,Individual,08-04-2025
C-4460,Individual,08-04-2025
C-4461,Individual,08-04-2025
C-4462,Individual,09-04-2025
C-4463,Individual,09-04-2025
C-4464,Individual,09-04-2025
C-4465,Individual,09-04-2025
C-4466,Individual,10-04-2025
C-4467,Individual,10-04-2025
C-4468,Business,10-04-2025
C-4469,Individual,10-04-2025
C-4470,Business,11-04-2025
C-4471,Individual,11-04-2025
C-4472,Individual,11-04-2025
C-4473,Individual,11-04-2025
C-4474,Individual,12-04-2025
C-4475,Individual,12-04-2025
C-4476,Individual,12-04-2025
C-4477,Individual,13-04-2025
C-4478,Individual,13-04-2025
C-4479,Individual,13-04-2025
C-4480,Individual,13-04-2025
C-4481,Business,14-04-2025
C-4482,Individual,14-04-2025
C-4483,Individual,14-04-2025
C-4484,Individual,14-04-2025
C-4485,Individual,15-04-2025
C-4486,Individual,15-04-2025
C-4487,Individual,15-04-2025
C-4488,Individual,15-04-2025
C-4489,Individual,16-04-2025
C-4490,Business,16-04-2025
C-4491,Individual,16-04-2025
C-4492,Individual,17-04-2025
C-4493,Business,17-04-2025
C-4494,Individual,17-04-2025
C-4495,Individual,17-04-2025
C-4496,Individual,18-04-2025
C-4497,Individual,18-04-2025
C-4498,Individual,18-04-2025
C-4499,Individual,18-04-2025
C-4500,Individual,19-04-2025
C-4501,Business,19-04-2025
C-4502,Individual,19-04-2025
C-4503,Individual,19-04-2025
C-4504,Individual,20-04-2025
C-4505,Individual,20-04-2025
C-4506,Individual,20-04-2025
C-4507,Individual,21-04-2025
C-4508,Individual,21-04-2025
C-4509,Individual,21-04-2025
C-4510,Business,21-04-2025
C-4511,Individual,22-04-2025
C-4512,Individual,22-04-2025
C-4513,Individual,22-04-2025
C-4514,Individual,22-04-2025
C-4515,Individual,23-04-2025
C-4516,Individual,23-04-2025
C-4517,Business,23-04-2025
C-4518,Individual,23-04-2025
C-4519,Individual,24-04-2025
C-4520,Individual,24-04-2025
C-4521,Individual,24-04-2025
C-4522,Business,25-04-2025
C-4523,Individual,25-04-2025
C-4524,Individual,25-04-2025
C-4525,Individual,25-04-2025
C-4526,Individual,26-04-2025
C-4527,Business,26-04-2025
C-4528,Individual,26-04-2025
C-4529,Individual,26-04-2025
C-4530,Individual,27-04-2025
C-4531,Individual,27-04-2025
C-4532,Business,27-04-2025
C-4533,Individual,28-04-2025
C-4534,Individual,28-04-2025
C-4535,Business,28-04-2025
C-4536,Individual,28-04-2025
C-4537,Individual,29-04-2025
C-4538,Individual,29-04-2025
C-4539,Individual,29-04-2025
C-4540,Individual,29-04-2025
C-4541,Individual,30-04-2025
C-4542,Individual,30-04-2025
C-4543,Business,30-04-2025
C-4544,Individual,30-04-2025
C-4545,Individual,01-05-2025
C-4546,Individual,01-05-2025
C-4547,Individual,01-05-2025
C-4548,Individual,02-05-2025
C-4549,Individual,02-05-2025
C-4550,Individual,02-05-2025
C-4551,Business,02-05-2025
C-4552,Individual,03-05-2025
C-4553,Individual,03-05-2025
C-4554,Individual,03-05-2025
C-4555,Individual,03-05-2025
C-4556,Individual,04-05-2025
C-4557,Business,04-05-2025
C-4558,Individual,04-05-2025
C-4559,Individual,04-05-2025
C-4560,Individual,05-05-2025
C-4561,Individual,05-05-2025
C-4562,Individual,05-05-2025
C-4563,Individual,06-05-2025
C-4564,Individual,06-05-2025
C-4565,Individual,06-05-2025
C-4566,Business,06-05-2025
C-4567,Business,07-05-2025
C-4568,Individual,07-05-2025
C-4569,Individual,07-05-2025
C-4570,Individual,07-05-2025
C-4571,Individual,08-05-2025
C-4572,Individual,08-05-2025
C-4573,Individual,08-05-2025
C-4574,Individual,08-05-2025
C-4575,Business,09-05-2025
C-4576,Individual,09-05-2025
C-4577,Business,09-05-2025
C-4578,Individual,10-05-2025
C-4579,Individual,10-05-2025
C-4580,Individual,10-05-2025
C-4581,Individual,10-05-2025
C-4582,Individual,11-05-2025
C-4583,Individual,11-05-2025
C-4584,Individual,11-05-2025
C-4585,Individual,11-05-2025
C-4586,Individual,12-05-2025
C-4587,Individual,12-05-2025
C-4588,Business,12-05-2025
C-4589,Individual,12-05-2025
C-4590,Business,13-05-2025
C-4591,Individual,13-05-2025
C-4592,Individual,13-05-2025
C-4593,Individual,14-05-2025
C-4594,Individual,14-05-2025
C-4595,Individual,14-05-2025
C-4596,Individual,14-05-2025
C-4597,Individual,15-05-2025
C-4598,Individual,15-05-2025
C-4599,Individual,15-05-2025
C-4600,Individual,15-05-2025
C-4601,Individual,16-05-2025
C-4602,Individual,16-05-2025
C-4603,Individual,16-05-2025
C-4604,Individual,17-05-2025
C-4605,Individual,17-05-2025
C-4606,Individual,17-05-2025
C-4607,Individual,17-05-2025
C-4608,Individual,18-05-2025
C-4609,Individual,18-05-2025
C-4610,Individual,18-05-2025
C-4611,Business,18-05-2025
C-4612,Individual,19-05-2025
C-4613,Individual,19-05-2025
C-4614,Individual,19-05-2025
C-4615,Individual,19-05-2025
C-4616,Individual,20-05-2025
C-4617,Individual,20-05-2025
C-4618,Individual,20-05-2025
C-4619,Individual,21-05-2025
C-4620,Individual,21-05-2025
C-4621,Individual,21-05-2025
C-4622,Business,21-05-2025
C-4623,Business,22-05-2025
C-4624,Individual,22-05-2025
C-4625,Individual,22-05-2025
C-4626,Individual,22-05-2025
C-4627,Individual,23-05-2025
C-4628,Individual,23-05-2025
C-4629,Individual,23-05-2025
C-4630,Individual,23-05-2025
C-4631,Individual,24-05-2025
C-4632,Individual,24-05-2025
C-4633,Individual,24-05-2025
C-4634,Individual,25-05-2025
C-4635,Individual,25-05-2025
C-4636,Business,25-05-2025
C-4637,Individual,25-05-2025
C-4638,Individual,26-05-2025
C-4639,Business,26-05-2025
C-4640,Individual,26-05-2025
C-4641,Individual,26-05-2025
C-4642,Business,27-05-2025
C-4643,Individual,27-05-2025
C-4644,Business,27-05-2025
C-4645,Individual,27-05-2025
C-4646,Business,28-05-2025
C-4647,Individual,28-05-2025
C-4648,Business,28-05-2025
C-4649,Individual,29-05-2025
C-4650,Individual,29-05-2025
C-4651,Individual,29-05-2025
C-4652,Individual,29-05-2025
C-4653,Individual,30-05-2025
C-4654,Individual,30-05-2025
C-4655,Business,30-05-2025
C-4656,Individual,30-05-2025
C-4657,Individual,31-05-2025
C-4658,Individual,31-05-2025
C-4659,Business,31-05-2025
C-4660,Business,31-05-2025
C-4661,Individual,01-06-2025
C-4662,Individual,01-06-2025
C-4663,Individual,01-06-2025
C-4664,Individual,02-06-2025
C-4665,Individual,02-06-2025
C-4666,Individual,02-06-2025
C-4667,Business,02-06-2025
C-4668,Business,03-06-2025
C-4669,Individual,03-06-2025
C-4670,Individual,03-06-2025
C-4671,Business,03-06-2025
C-4672,Individual,04-06-2025
C-4673,Individual,04-06-2025
C-4674,Individual,04-06-2025
C-4675,Business,05-06-2025
C-4676,Individual,05-06-2025
C-4677,Business,05-06-2025
C-4678,Individual,05-06-2025
C-4679,Business,06-06-2025
C-4680,Individual,06-06-2025
C-4681,Individual,06-06-2025
C-4682,Individual,06-06-2025
C-4683,Individual,07-06-2025
C-4684,Individual,07-06-2025
C-4685,Individual,07-06-2025
C-4686,Individual,07-06-2025
C-4687,Individual,08-06-2025
C-4688,Business,08-06-2025
C-4689,Business,08-06-2025
C-4690,Individual,09-06-2025
C-4691,Business,09-06-2025
C-4692,Individual,09-06-2025
C-4693,Individual,09-06-2025
C-4694,Business,10-06-2025
C-4695,Individual,10-06-2025
C-4696,Individual,10-06-2025
C-4697,Individual,10-06-2025
C-4698,Individual,11-06-2025
C-4699,Individual,11-06-2025
C-4700,Individual,11-06-2025
C-4701,Individual,11-06-2025
C-4702,Individual,12-06-2025
C-4703,Individual,12-06-2025
C-4704,Individual,12-06-2025
C-4705,Individual,13-06-2025
C-4706,Individual,13-06-2025
C-4707,Individual,13-06-2025
C-4708,Individual,13-06-2025
C-4709,Business,14-06-2025
C-4710,Business,14-06-2025
C-4711,Individual,14-06-2025
C-4712,Individual,14-06-2025
C-4713,Individual,15-06-2025
C-4714,Individual,15-06-2025
C-4715,Business,15-06-2025
C-4716,Individual,15-06-2025
C-4717,Individual,16-06-2025
C-4718,Individual,16-06-2025
C-4719,Individual,16-06-2025
C-4720,Individual,17-06-2025
C-4721,Individual,17-06-2025
C-4722,Individual,17-06-2025
C-4723,Business,17-06-2025
C-4724,Individual,18-06-2025
C-4725,Individual,18-06-2025
C-4726,Business,18-06-2025
C-4727,Business,18-06-2025
C-4728,Individual,19-06-2025
C-4729,Individual,19-06-2025
C-4730,Individual,19-06-2025
C-4731,Individual,20-06-2025
C-4732,Individual,20-06-2025
C-4733,Business,20-06-2025
C-4734,Individual,20-06-2025
C-4735,Individual,21-06-2025
C-4736,Individual,21-06-2025
C-4737,Individual,21-06-2025
C-4738,Individual,21-06-2025
C-4739,Individual,22-06-2025
C-4740,Business,22-06-2025
C-4741,Individual,22-06-2025
C-4742,Individual,22-06-2025
C-4743,Individual,23-06-2025
C-4744,Individual,23-06-2025
C-4745,Individual,23-06-2025
C-4746,Individual,24-06-2025
C-4747,Individual,24-06-2025
C-4748,Individual,24-06-2025
C-4749,Individual,24-06-2025
C-4750,Individual,25-06-2025
C-4751,Individual,25-06-2025
C-4752,Individual,25-06-2025
C-4753,Individual,25-06-2025
C-4754,Individual,26-06-2025
C-4755,Individual,26-06-2025
C-4756,Individual,26-06-2025
C-4757,Individual,26-06-2025
C-4758,Individual,27-06-2025
C-4759,Business,27-06-2025
C-4760,Individual,27-06-2025
C-4761,Individual,28-06-2025
C-4762,Business,28-06-2025
C-4763,Individual,28-06-2025
C-4764,Individual,28-06-2025
C-4765,Individual,29-06-2025
C-4766,Individual,29-06-2025
C-4767,Business,29-06-2025
C-4768,Individual,29-06-2025
C-4769,Business,30-06-2025
C-4770,Individual,30-06-2025
C-4771,Individual,30-06-2025
C-4772,Business,30-06-2025
C-4773,Individual,01-07-2025
C-4774,Individual,01-07-2025
C-4775,Individual,01-07-2025
C-4776,Individual,02-07-2025
C-4777,Individual,02-07-2025
C-4778,Individual,02-07-2025
C-4779,Individual,02-07-2025
C-4780,Individual,03-07-2025
C-4781,Individual,03-07-2025
C-4782,Individual,03-07-2025
C-4783,Individual,03-07-2025
C-4784,Individual,04-07-2025
C-4785,Individual,04-07-2025
C-4786,Individual,04-07-2025
C-4787,Individual,04-07-2025
C-4788,Individual,05-07-2025
C-4789,Individual,05-07-2025
C-4790,Individual,05-07-2025
C-4791,Individual,06-07-2025
C-4792,Individual,06-07-2025
C-4793,Individual,06-07-2025
C-4794,Business,06-07-2025
C-4795,Business,07-07-2025
C-4796,Individual,07-07-2025
C-4797,Business,07-07-2025
C-4798,Individual,07-07-2025
C-4799,Individual,08-07-2025
C-4800,Individual,08-07-2025
C-4801,Individual,08-07-2025
C-4802,Business,09-07-2025
C-4803,Individual,09-07-2025
C-4804,Individual,09-07-2025
C-4805,Individual,09-07-2025
C-4806,Individual,10-07-2025
C-4807,Individual,10-07-2025
C-4808,Individual,10-07-2025
C-4809,Individual,10-07-2025
C-4810,Individual,11-07-2025
C-4811,Individual,11-07-2025
C-4812,Individual,11-07-2025
C-4813,Business,11-07-2025
C-4814,Individual,12-07-2025
C-4815,Individual,12-07-2025
C-4816,Individual,12-07-2025
C-4817,Individual,13-07-2025
C-4818,Individual,13-07-2025
C-4819,Individual,13-07-2025
C-4820,Individual,13-07-2025
C-4821,Business,14-07-2025
C-4822,Individual,14-07-2025
C-4823,Individual,14-07-2025
C-4824,Individual,14-07-2025
C-4825,Individual,15-07-2025
C-4826,Individual,15-07-2025
C-4827,Business,15-07-2025
C-4828,Individual,15-07-2025
C-4829,Individual,16-07-2025
C-4830,Business,16-07-2025
C-4831,Individual,16-07-2025
C-4832,Individual,17-07-2025
C-4833,Business,17-07-2025
C-4834,Individual,17-07-2025
C-4835,Individual,17-07-2025
C-4836,Individual,18-07-2025
C-4837,Business,18-07-2025
C-4838,Individual,18-07-2025
C-4839,Individual,18-07-2025
C-4840,Individual,19-07-2025
C-4841,Business,19-07-2025
C-4842,Business,19-07-2025
C-4843,Individual,19-07-2025
C-4844,Individual,20-07-2025
C-4845,Individual,20-07-2025
C-4846,Individual,20-07-2025
C-4847,Individual,21-07-2025
C-4848,Individual,21-07-2025
C-4849,Individual,21-07-2025
C-4850,Business,21-07-2025
C-4851,Individual,22-07-2025
C-4852,Individual,22-07-2025
C-4853,Business,22-07-2025
C-4854,Business,22-07-2025
C-4855,Individual,23-07-2025
C-4856,Individual,23-07-2025
C-4857,Business,23-07-2025
C-4858,Individual,23-07-2025
C-4859,Business,24-07-2025
C-4860,Individual,24-07-2025
C-4861,Individual,24-07-2025
C-4862,Business,25-07-2025
C-4863,Individual,25-07-2025
C-4864,Business,25-07-2025
C-4865,Individual,25-07-2025
C-4866,Individual,26-07-2025
C-4867,Individual,26-07-2025
C-4868,Individual,26-07-2025
C-4869,Individual,26-07-2025
C-4870,Individual,27-07-2025
C-4871,Individual,27-07-2025
C-4872,Individual,27-07-2025
C-4873,Individual,28-07-2025
C-4874,Business,28-07-2025
C-4875,Individual,28-07-2025
C-4876,Individual,28-07-2025
C-4877,Business,29-07-2025
C-4878,Individual,29-07-2025
C-4879,Business,29-07-2025
C-4880,Individual,29-07-2025
C-4881,Individual,30-07-2025
C-4882,Individual,30-07-2025
C-4883,Individual,30-07-2025
C-4884,Individual,30-07-2025
C-4885,Individual,31-07-2025
C-4886,Individual,31-07-2025
C-4887,Individual,31-07-2025
C-4888,Individual,01-08-2025
C-4889,Individual,01-08-2025
C-4890,Business,01-08-2025
C-4891,Business,01-08-2025
C-4892,Individual,02-08-2025
C-4893,Individual,02-08-2025
C-4894,Individual,02-08-2025
C-4895,Individual,02-08-2025
C-4896,Business,03-08-2025
C-4897,Individual,03-08-2025
C-4898,Business,03-08-2025
C-4899,Individual,03-08-2025
C-4900,Business,04-08-2025
C-4901,Business,04-08-2025
C-4902,Individual,04-08-2025
C-4903,Business,05-08-2025
C-4904,Individual,05-08-2025
C-4905,Individual,05-08-2025
C-4906,Individual,05-08-2025
C-4907,Individual,06-08-2025
C-4908,Business,06-08-2025
C-4909,Individual,06-08-2025
C-4910,Individual,06-08-2025
C-4911,Business,07-08-2025
C-4912,Individual,07-08-2025
C-4913,Individual,07-08-2025
C-4914,Individual,07-08-2025
C-4915,Individual,08-08-2025
C-4916,Individual,08-08-2025
C-4917,Individual,08-08-2025
C-4918,Individual,09-08-2025
C-4919,Individual,09-08-2025
C-4920,Individual,09-08-2025
C-4921,Individual,09-08-2025
C-4922,Business,10-08-2025
C-4923,Individual,10-08-2025
C-4924,Individual,10-08-2025
C-4925,Individual,10-08-2025
C-4926,Individual,11-08-2025
C-4927,Individual,11-08-2025
C-4928,Business,11-08-2025
C-4929,Individual,11-08-2025
C-4930,Individual,12-08-2025
C-4931,Individual,12-08-2025
C-4932,Individual,12-08-2025
C-4933,Individual,13-08-2025
C-4934,Individual,13-08-2025
C-4935,Individual,13-08-2025
C-4936,Individual,13-08-2025
C-4937,Individual,14-08-2025
C-4938,Individual,14-08-2025
C-4939,Individual,14-08-2025
C-4940,Individual,14-08-2025
C-4941,Individual,15-08-2025
C-4942,Individual,15-08-2025
C-4943,Individual,15-08-2025
C-4944,Individual,16-08-2025
C-4945,Individual,16-08-2025
C-4946,Individual,16-08-2025
C-4947,Individual,16-08-2025
C-4948,Business,17-08-2025
C-4949,Individual,17-08-2025
C-4950,Individual,17-08-2025
C-4951,Business,17-08-2025
C-4952,Individual,18-08-2025
C-4953,Individual,18-08-2025
C-4954,Individual,18-08-2025
C-4955,Business,18-08-2025
C-4956,Individual,19-08-2025
C-4957,Individual,19-08-2025
C-4958,Individual,19-08-2025
C-4959,Business,20-08-2025
C-4960,Individual,20-08-2025
C-4961,Individual,20-08-2025
C-4962,Individual,20-08-2025
C-4963,Individual,21-08-2025
C-4964,Individual,21-08-2025
C-4965,Individual,21-08-2025
C-4966,Individual,21-08-2025
C-4967,Individual,22-08-2025
C-4968,Individual,22-08-2025
C-4969,Individual,22-08-2025
C-4970,Individual,22-08-2025
C-4971,Individual,23-08-2025
C-4972,Individual,23-08-2025
C-4973,Individual,23-08-2025
C-4974,Individual,24-08-2025
C-4975,Business,24-08-2025
C-4976,Individual,24-08-2025
C-4977,Individual,24-08-2025
C-4978,Individual,25-08-2025
C-4979,Business,25-08-2025
C-4980,Individual,25-08-2025
C-4981,Business,25-08-2025
C-4982,Individual,26-08-2025
C-4983,Business,26-08-2025
C-4984,Business,26-08-2025
C-4985,Individual,26-08-2025
C-4986,Individual,27-08-2025
C-4987,Individual,27-08-2025
C-4988,Individual,27-08-2025
C-4989,Individual,28-08-2025
C-4990,Individual,28-08-2025
C-4991,Business,28-08-2025
C-4992,Individual,28-08-2025
C-4993,Business,29-08-2025
C-4994,Individual,29-08-2025
C-4995,Individual,29-08-2025
C-4996,Individual,29-08-2025
C-4997,Individual,30-08-2025
C-4998,Individual,30-08-2025
C-4999,Individual,30-08-2025
C-5000,Individual,31-08-2025
